Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Category,Product Name,Product ID,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1106,2024-11-05,2024-11-06,Matthew Mitchell,CUST417,Corporate,Groceries,Milk,PROD1932,East,Wyoming,Port Dianaview,5,475.98,0,2379.9,355.08,-116.39,35,No,0,Lloyd Group,ypaul@example.com,Credit Card,Returned
ORD1107,2024-09-15,2024-09-19,Jonathan Glass MD,CUST929,Home Office,Office Supplies,Stapler,PROD8792,South,Colorado,Millerburgh,1,2307.56,10,2076.8,2060.55,222.31,32,No,0,"Carter, Garcia and Murphy",kirk96@example.org,UPI,Delivered
ORD1108,2025-10-10,2025-10-11,Jeremy Acosta,CUST353,Home Office,Groceries,Fruits,PROD9586,South,Minnesota,Hillton,6,1926.97,10,10405.64,1262.1,0.0,43,No,0,Lambert Group,william20@example.org,Net Banking,Cancelled
ORD1109,2026-02-11,2026-02-12,Rachael Johnson,CUST908,Home Office,Electronics,Laptop,PROD6401,North,California,Port Deanna,9,3424.06,10,27734.89,2057.17,0.0,21,No,0,Reyes-Bradley,erikarush@example.com,Credit Card,Pending
ORD1110,2025-04-02,2025-04-07,Laura Moreno,CUST779,Consumer,Electronics,Keyboard,PROD7421,South,Montana,Debrabury,10,3573.29,0,35732.9,2229.14,-3074.05,21,No,0,Johnson and Sons,jholmes@example.org,UPI,Returned
ORD1111,2024-11-12,2024-11-18,Michele Lewis,CUST819,Home Office,Furniture,Sofa,PROD9331,East,South Carolina,Heatherfort,1,1876.73,5,1782.89,1652.4,0.0,49,No,0,Martinez Inc,tthompson@example.com,Cash,Cancelled
ORD1112,2024-06-30,2024-07-02,Tracy Downs,CUST331,Consumer,Office Supplies,Pen,PROD5846,North,Texas,Jennaside,9,3877.29,20,27916.49,1997.19,0.0,49,No,0,"Roberts, Evans and Moore",laurahicks@example.org,Net Banking,Cancelled
ORD1113,2024-09-26,2024-09-28,Cynthia Snyder,CUST711,Corporate,Office Supplies,Notebook,PROD3962,South,Mississippi,Tannerside,8,314.09,10,2261.45,242.02,0.0,28,No,0,Salazar Inc,parkeryvonne@example.net,Net Banking,Pending
ORD1114,2025-04-29,2025-05-02,Patricia Morrow,CUST870,Home Office,Groceries,Bread,PROD9749,South,California,West Dawn,5,4831.42,15,20533.53,4162.7,0.0,23,No,0,Owens-Holmes,nataliedeleon@example.net,Net Banking,Pending
ORD1115,2025-07-23,2025-07-27,Vincent Reynolds,CUST572,Corporate,Groceries,Vegetables,PROD9641,West,Arkansas,New Ericburgh,3,4102.77,20,9846.65,2278.51,0.0,3,Yes,40,Morris Ltd,michaeleverett@example.com,Cash,Cancelled
ORD1116,2026-02-09,2026-02-16,Craig Huber,CUST480,Home Office,Furniture,Dining Table,PROD3042,East,Louisiana,Lake Kevin,2,3839.27,10,6910.69,2609.66,0.0,27,No,0,"Davis, Davidson and Vargas",georgeweber@example.net,Credit Card,Pending
ORD1117,2025-01-10,2025-01-12,Kristy Bryan,CUST936,Corporate,Electronics,Laptop,PROD7797,North,Alaska,North Stacyshire,7,2559.83,5,17022.87,1675.32,5881.99,23,No,0,Curtis-Wang,bmontgomery@example.com,UPI,Delivered
ORD1118,2026-03-14,2026-03-15,Donna Frye,CUST426,Consumer,Electronics,Monitor,PROD3254,North,New Mexico,Port Lindsay,5,4595.24,15,19529.77,3577.07,0.0,48,No,0,Evans-Jones,moorerobert@example.com,Cash,Pending
ORD1119,2024-09-28,2024-10-02,Charles Hensley,CUST730,Consumer,Furniture,Office Chair,PROD5193,South,Massachusetts,Theresaberg,3,2789.14,20,6693.94,1983.38,1933.82,49,No,0,Robertson-Rodriguez,stevenadams@example.org,Bank Transfer,Delivered
ORD1120,2024-08-10,2024-08-12,Dylan Cruz,CUST408,Consumer,Furniture,Study Table,PROD7878,West,South Carolina,Wrightburgh,2,643.2,15,1093.44,475.13,285.72,40,No,0,Peck-Griffith,kathrynjimenez@example.net,Net Banking,Delivered
ORD1121,2025-04-20,2025-04-25,Mr. Alexander Landry MD,CUST347,Home Office,Office Supplies,Stapler,PROD8032,North,Kansas,New Michael,10,1828.8,20,14630.4,1219.13,4877.36,33,No,0,Campbell PLC,amitchell@example.org,Bank Transfer,Delivered
ORD1122,2025-03-23,2025-03-24,Dennis Diaz,CUST638,Home Office,Furniture,Sofa,PROD8702,North,Montana,Brandonton,7,4907.09,10,30914.67,3920.4,0.0,50,No,0,"Hoffman, Cox and Roberts",wgordon@example.net,Credit Card,Cancelled
ORD1123,2024-11-26,2024-11-29,Lisa Carr,CUST346,Home Office,Furniture,Dining Table,PROD6447,South,Florida,South Nathanielmouth,1,1826.27,10,1643.64,1507.41,0.0,49,No,0,"Mcmillan, Fischer and Gonzalez",cporter@example.org,Cash,Pending
ORD1124,2024-08-07,2024-08-13,Regina Stone,CUST590,Home Office,Office Supplies,Notebook,PROD2033,West,Georgia,West Sarah,1,1537.87,0,1537.87,1255.58,282.29,20,No,0,Martin-Ewing,brittney88@example.net,Bank Transfer,Delivered
ORD1125,2025-05-08,2025-05-13,Elizabeth Cabrera,CUST507,Home Office,Groceries,Eggs,PROD1599,South,Mississippi,Emilychester,5,1849.17,0,9245.85,1564.99,0.0,17,No,0,"Parker, Roach and Wiggins",carlsonjoseph@example.net,Credit Card,Cancelled
ORD1126,2025-12-22,2025-12-29,Laura Perez,CUST476,Corporate,Groceries,Snacks,PROD8204,West,Arkansas,Jacksonfurt,6,4871.25,15,24843.38,3784.12,0.0,33,No,0,Underwood and Sons,armstrongjackie@example.org,Bank Transfer,Cancelled
ORD1127,2024-05-07,2024-05-14,Jason Gutierrez,CUST184,Home Office,Groceries,Milk,PROD8055,South,Indiana,Shawfort,9,1539.46,0,13855.14,819.04,0.0,19,No,0,"Luna, Thornton and Stone",whitney78@example.com,Cash,Cancelled
ORD1128,2024-12-22,2024-12-27,Julia Patel,CUST834,Corporate,Office Supplies,File Folder,PROD6759,West,Ohio,Ericaview,1,3661.39,10,3295.25,2731.18,-129.69,50,No,0,"Washington, Bernard and Ramirez",jeffrey44@example.net,Credit Card,Returned
ORD1129,2024-09-30,2024-10-01,Katherine Castillo,CUST787,Home Office,Groceries,Eggs,PROD9406,South,Oklahoma,Keithshire,1,799.62,20,639.7,616.7,-15.65,4,Yes,27,"Daniels, Huang and Foster",stephanie24@example.org,Bank Transfer,Returned
ORD1130,2024-12-02,2024-12-05,Angela Bradshaw,CUST492,Home Office,Furniture,Dining Table,PROD3513,West,Tennessee,Julieborough,6,1922.87,0,11537.22,1402.87,0.0,25,No,0,Clayton LLC,derrick99@example.org,Bank Transfer,Cancelled
ORD1131,2024-10-28,2024-11-03,Taylor Perez,CUST385,Consumer,Furniture,Office Chair,PROD4048,West,Iowa,North Robertfort,9,1996.24,20,14372.93,1092.15,0.0,45,No,0,Maldonado and Sons,oconnelltiffany@example.org,Cash,Cancelled
ORD1132,2025-03-05,2025-03-07,Shirley Alvarez,CUST726,Corporate,Groceries,Bread,PROD3009,South,Tennessee,Port Tamara,2,2315.01,15,3935.52,2080.97,0.0,42,No,0,Mitchell-Brown,pearsonjesse@example.net,Bank Transfer,Cancelled
ORD1133,2025-11-05,2025-11-11,Amanda Dorsey,CUST166,Home Office,Electronics,Keyboard,PROD3580,South,Nebraska,North Wendy,6,2592.9,0,15557.4,2318.19,0.0,15,No,0,French-Lopez,nancy04@example.net,Cash,Pending
ORD1134,2025-08-04,2025-08-05,William Mitchell,CUST469,Home Office,Electronics,Mouse,PROD3126,North,Tennessee,Smallberg,2,1615.52,15,2746.38,1147.47,-210.59,4,Yes,24,"Mcdonald, Lee and Rodriguez",jessicawong@example.net,Bank Transfer,Returned
ORD1135,2024-09-14,2024-09-20,George Phillips,CUST175,Corporate,Groceries,Snacks,PROD9476,East,Utah,East Cheryl,3,4402.0,20,10564.8,3327.55,0.0,49,No,0,"Prince, Wilcox and Robertson",moralescody@example.org,UPI,Pending
ORD1136,2025-04-28,2025-05-02,David Green,CUST614,Consumer,Furniture,Dining Table,PROD3507,East,Kansas,Molinamouth,3,893.64,5,2546.87,570.51,0.0,5,Yes,28,Aguilar-Berry,desiree30@example.net,UPI,Cancelled
ORD1137,2024-07-23,2024-07-29,Christopher Parks,CUST664,Corporate,Office Supplies,Stapler,PROD9740,North,Virginia,Hannahport,9,3240.84,20,23334.05,2841.06,0.0,10,No,0,Mendez-Robinson,timothygibson@example.net,Net Banking,Pending
ORD1138,2025-02-07,2025-02-13,Joshua Ruiz,CUST719,Corporate,Furniture,Office Chair,PROD2330,North,Ohio,Port John,10,1396.81,5,13269.69,1126.92,-573.35,1,Yes,35,"Marks, Miller and Griffin",christian91@example.org,Net Banking,Returned
ORD1139,2026-01-26,2026-01-29,Kathy Armstrong,CUST757,Corporate,Groceries,Bread,PROD7653,East,Georgia,West Melissa,8,457.57,0,3660.56,257.72,-314.72,13,No,0,Wilson-Harris,gdavis@example.com,Bank Transfer,Returned
ORD1140,2026-01-11,2026-01-16,Carlos Perry,CUST247,Corporate,Electronics,Keyboard,PROD7532,South,Oregon,New Stevenport,6,2623.4,0,15740.4,1646.57,-729.72,28,No,0,"Johnson, Scott and Smith",bethwilliams@example.com,UPI,Returned
ORD1141,2025-10-19,2025-10-21,Zachary Michael,CUST199,Consumer,Electronics,Mouse,PROD7850,South,California,Johnsonchester,3,4086.04,20,9806.5,3221.64,0.0,48,No,0,Mack Ltd,ybrooks@example.com,UPI,Pending
ORD1142,2026-02-27,2026-03-03,Jamie Miller,CUST627,Corporate,Groceries,Eggs,PROD9148,North,Texas,Lake Michelle,2,4731.64,20,7570.62,3231.2,0.0,13,No,0,White PLC,urice@example.org,Net Banking,Pending
ORD1143,2026-01-31,2026-02-03,Alexander Evans,CUST149,Consumer,Electronics,Mouse,PROD8710,East,Utah,Patelbury,9,140.07,0,1260.63,94.18,0.0,46,No,0,Murray and Sons,jacob10@example.net,Bank Transfer,Cancelled
ORD1144,2025-03-14,2025-03-21,Taylor Small,CUST512,Corporate,Furniture,Sofa,PROD1838,South,Kansas,North Craig,6,2810.79,0,16864.74,1839.77,-1473.31,17,No,0,Griffin Ltd,sanchezbradley@example.com,Net Banking,Returned
ORD1145,2024-10-22,2024-10-28,Nicole Parsons,CUST725,Consumer,Office Supplies,Pen,PROD7453,East,Florida,Jimshire,6,2833.38,10,15300.25,2272.33,0.0,38,No,0,Ray-Barton,joel28@example.org,Net Banking,Pending
ORD1146,2025-03-10,2025-03-14,Antonio Fry,CUST612,Consumer,Furniture,Office Chair,PROD3245,East,West Virginia,Lake Erika,8,2644.73,5,20099.95,1963.72,0.0,20,No,0,"Simpson, Compton and David",ufloyd@example.net,Net Banking,Pending
ORD1147,2025-03-12,2025-03-15,Elijah White,CUST266,Corporate,Electronics,Headphone,PROD6511,West,Ohio,Allenbury,10,1568.97,0,15689.7,1015.66,5533.1,26,No,0,Mathews-Thomas,jmelendez@example.com,Net Banking,Delivered
ORD1148,2025-03-12,2025-03-15,Brandi Sanchez,CUST915,Home Office,Furniture,Dining Table,PROD8775,East,Indiana,Deborahmouth,10,2930.41,0,29304.1,2149.19,0.0,33,No,0,Davis-Hardy,brettbennett@example.net,Net Banking,Pending
ORD1149,2025-08-04,2025-08-11,Benjamin Ballard,CUST961,Corporate,Office Supplies,Notebook,PROD1517,North,Pennsylvania,South Jason,4,192.79,10,694.04,128.69,-54.94,26,No,0,Turner-Stout,sharonhayden@example.org,Net Banking,Returned
ORD1150,2025-11-24,2025-12-01,Mrs. Dana Munoz MD,CUST726,Corporate,Furniture,Study Table,PROD9498,South,Kansas,Kimberlyfurt,9,1692.74,15,12949.46,1202.17,0.0,11,No,0,Ferguson-Howard,michael77@example.org,Cash,Cancelled
ORD1151,2026-01-06,2026-01-11,Mrs. Sara Rocha,CUST450,Home Office,Electronics,Keyboard,PROD8932,South,Mississippi,Robertshire,4,1467.13,10,5281.67,865.53,0.0,49,No,0,Figueroa Inc,angela99@example.net,Bank Transfer,Cancelled
ORD1152,2025-03-13,2025-03-19,Craig Hall,CUST312,Home Office,Groceries,Eggs,PROD8861,East,Oregon,South Andrea,9,4675.13,10,37868.55,2875.75,-4068.64,25,No,0,"Morgan, Hines and Burns",umurray@example.com,Bank Transfer,Returned
ORD1153,2024-09-01,2024-09-08,Joshua White,CUST923,Consumer,Electronics,Laptop,PROD5712,North,Ohio,New Arthurland,6,4627.65,10,24989.31,3697.19,0.0,12,No,0,"Williams, Smith and Taylor",carloshernandez@example.org,Net Banking,Pending
ORD1154,2025-05-20,2025-05-23,Antonio Little,CUST675,Home Office,Electronics,Monitor,PROD2789,South,South Carolina,Hopkinstown,4,348.75,20,1116.0,205.86,0.0,3,Yes,23,Patel Group,smithjennifer@example.net,Cash,Pending
ORD1155,2024-12-01,2024-12-04,Robert Craig,CUST834,Corporate,Furniture,Study Table,PROD1084,South,Idaho,North Alicebury,7,3299.17,15,19630.06,2279.66,0.0,48,No,0,Harvey LLC,joseph61@example.com,Bank Transfer,Pending
ORD1156,2025-03-04,2025-03-07,David Terry,CUST392,Home Office,Furniture,Office Chair,PROD4804,North,Maryland,Lake Victoriaton,3,2147.64,5,6120.77,1876.11,773.86,25,No,0,Sullivan Group,abrown@example.net,Cash,Delivered
ORD1157,2024-09-03,2024-09-05,Ryan Newman,CUST866,Corporate,Furniture,Office Chair,PROD5888,North,Michigan,New Samanthabury,6,1494.35,20,7172.88,1060.58,0.0,32,No,0,Valenzuela Ltd,enelson@example.net,Cash,Pending
ORD1158,2026-04-11,2026-04-14,Joshua Barrett,CUST297,Consumer,Electronics,Monitor,PROD8518,East,Idaho,Alexisborough,3,169.01,10,456.33,137.96,0.0,11,No,0,"Thomas, Hoover and Nicholson",evansanne@example.net,Net Banking,Pending
ORD1159,2026-01-31,2026-02-07,Megan Fernandez,CUST754,Corporate,Groceries,Vegetables,PROD6372,North,Missouri,Port Vanessa,7,3379.35,5,22472.68,3016.66,-397.29,15,No,0,"Miller, Mcgee and Reed",kimmary@example.com,Credit Card,Returned
ORD1160,2025-08-06,2025-08-09,Tina Sanders,CUST492,Consumer,Groceries,Rice,PROD5374,East,Wyoming,Anthonyview,5,2954.06,20,11816.24,1490.54,0.0,44,No,0,Henry-Kelly,rreynolds@example.net,UPI,Cancelled
ORD1161,2025-09-18,2025-09-19,Raymond Phillips,CUST783,Consumer,Groceries,Eggs,PROD3616,West,Kansas,North Josephfurt,9,4623.22,10,37448.08,3588.16,0.0,23,No,0,"Bowers, Moore and Price",daniel04@example.com,Net Banking,Cancelled
ORD1162,2025-01-27,2025-01-29,Ashley Miller,CUST324,Consumer,Groceries,Bread,PROD8454,East,Nevada,Hawkinshaven,7,3539.51,15,21060.08,2842.01,0.0,48,No,0,Garcia-Davis,carlsonkristen@example.com,UPI,Pending
ORD1163,2024-05-02,2024-05-08,James Miller,CUST872,Home Office,Furniture,Dining Table,PROD8319,East,Oklahoma,New Adriana,2,4594.5,0,9189.0,2410.75,0.0,36,No,0,"James, Taylor and Turner",kthomas@example.com,Net Banking,Pending
ORD1164,2024-11-23,2024-11-25,John Jones,CUST268,Corporate,Groceries,Milk,PROD4365,West,Kentucky,Lake Colleen,2,4504.56,15,7657.75,3709.4,-170.85,26,No,0,"Jensen, Ellis and Taylor",rushmartin@example.net,Cash,Returned
ORD1165,2025-02-12,2025-02-17,Erin Cook,CUST159,Home Office,Groceries,Snacks,PROD6049,North,Tennessee,West Malik,7,1346.84,0,9427.88,1075.21,1901.41,2,Yes,33,"Harris, Edwards and Oconnell",kelly79@example.org,Bank Transfer,Delivered
ORD1166,2025-01-01,2025-01-07,Robert Long,CUST165,Home Office,Furniture,Office Chair,PROD8734,North,Delaware,New Wendy,5,2103.45,5,9991.39,1696.08,-338.42,24,No,0,Maldonado PLC,bentonsteven@example.net,Cash,Returned
ORD1167,2024-10-02,2024-10-09,Eddie Schwartz,CUST486,Corporate,Furniture,Dining Table,PROD3178,East,Nebraska,Taylorport,2,974.52,20,1559.23,640.48,0.0,46,No,0,King and Sons,emccormick@example.com,UPI,Pending
ORD1168,2025-07-31,2025-08-07,James Hunter,CUST103,Consumer,Electronics,Mouse,PROD9920,West,Vermont,Stephensstad,9,1958.45,5,16744.75,1173.12,0.0,9,Yes,28,"Woodard, Herrera and Little",rodriguezjohn@example.net,UPI,Cancelled
ORD1169,2025-01-23,2025-01-29,Lonnie Hart,CUST883,Consumer,Furniture,Sofa,PROD1256,South,Tennessee,Rasmussenmouth,4,429.73,20,1375.14,220.64,669.09,15,No,0,Rodriguez-Garcia,williamstone@example.net,Credit Card,Delivered
ORD1170,2025-10-09,2025-10-13,Jill Myers,CUST549,Consumer,Office Supplies,Pen,PROD3295,East,Wyoming,West Whitney,4,4097.35,20,13111.52,2571.34,0.0,15,No,0,Garcia-Perry,wilsonshelia@example.org,Bank Transfer,Cancelled
ORD1171,2025-01-18,2025-01-20,Jesse Clark,CUST776,Home Office,Office Supplies,File Folder,PROD5923,East,New Mexico,Thomasmouth,1,2827.92,20,2262.34,2409.06,0.0,40,No,0,"Horton, Flores and Evans",johnsonmatthew@example.org,Cash,Pending
ORD1172,2025-09-30,2025-10-05,Tara Yang,CUST607,Consumer,Electronics,Mouse,PROD9592,East,North Dakota,New Ethan,7,2100.47,10,13232.96,1366.53,-685.22,14,No,0,"Simmons, Murray and Salinas",jacobsandoval@example.com,Bank Transfer,Returned
ORD1173,2024-05-15,2024-05-22,Sonya Cole,CUST824,Consumer,Groceries,Milk,PROD7761,West,Nevada,Smithborough,9,2696.96,15,20631.74,1610.47,0.0,21,No,0,Ramirez Ltd,raylauren@example.net,Credit Card,Pending
ORD1174,2024-09-15,2024-09-19,Craig Wilson,CUST967,Corporate,Furniture,Dining Table,PROD4120,North,Texas,Rosemouth,5,1948.12,20,7792.48,1443.89,2016.92,12,No,0,"Price, Long and Wilson",megan92@example.net,Net Banking,Delivered
ORD1175,2025-10-23,2025-10-29,Tamara Lawrence,CUST787,Home Office,Office Supplies,File Folder,PROD4422,East,Utah,West David,5,4789.4,0,23947.0,2800.47,0.0,47,No,0,Wilson-Brooks,williambarnes@example.org,Credit Card,Pending
ORD1176,2025-07-13,2025-07-19,Cody Reid,CUST872,Corporate,Office Supplies,Calculator,PROD4350,West,Vermont,New Garrett,4,2805.19,10,10098.68,1829.73,0.0,19,No,0,Taylor-Edwards,wharvey@example.org,Bank Transfer,Cancelled
ORD1177,2025-05-04,2025-05-07,Robert Maynard,CUST625,Corporate,Groceries,Milk,PROD8692,East,North Carolina,Ortizfort,4,1916.45,15,6515.93,993.27,0.0,47,No,0,Mckinney-Wallace,christopherjohnson@example.org,UPI,Pending
ORD1178,2024-12-05,2024-12-06,Danny Roberts,CUST367,Home Office,Groceries,Eggs,PROD3497,South,Wyoming,Cunninghamfort,6,1227.09,20,5890.03,1022.59,-206.26,43,No,0,"Dixon, Armstrong and Adams",amber07@example.net,Bank Transfer,Returned
ORD1179,2024-10-09,2024-10-12,Ashley Greer PhD,CUST881,Corporate,Groceries,Fruits,PROD3756,East,Maryland,South Joseland,3,785.8,20,1885.92,546.39,574.58,33,No,0,Grimes-Wilson,jasonrojas@example.net,Credit Card,Delivered
ORD1180,2025-01-20,2025-01-27,Lisa Patterson,CUST967,Consumer,Furniture,Office Chair,PROD7756,South,South Carolina,Port Jamie,4,433.04,5,1645.55,218.1,-142.64,39,No,0,Trujillo PLC,amanda98@example.org,Net Banking,Returned
ORD1181,2024-12-30,2025-01-03,Eileen Armstrong,CUST775,Corporate,Furniture,Office Chair,PROD9719,West,North Carolina,East Sydneychester,1,181.96,10,163.76,129.97,0.0,1,Yes,36,Riddle Ltd,jacquelineanderson@example.org,Cash,Cancelled
ORD1182,2025-10-27,2025-11-03,David Bridges,CUST283,Consumer,Furniture,Dining Table,PROD3439,South,Montana,Thomasview,4,3136.93,10,11292.95,2591.37,0.0,50,No,0,"Perry, Hayes and Schultz",powellkara@example.net,Cash,Cancelled
ORD1183,2026-04-20,2026-04-21,Jordan Freeman,CUST482,Corporate,Groceries,Vegetables,PROD4984,South,Pennsylvania,Port Kimland,5,3451.8,0,17259.0,2628.53,4116.35,5,Yes,32,"Stanton, Reid and Terry",flynnraymond@example.com,Cash,Delivered
ORD1184,2026-01-23,2026-01-27,Derrick Clayton,CUST665,Corporate,Furniture,Office Chair,PROD3807,North,Michigan,New Melissa,8,4242.12,10,30543.26,3081.23,8358.41,33,No,0,Shannon-Farmer,garciakristen@example.com,Credit Card,Delivered
ORD1185,2024-05-05,2024-05-07,Scott Alexander,CUST316,Home Office,Groceries,Eggs,PROD1762,North,Alabama,Harrisberg,5,4506.63,20,18026.52,3439.66,0.0,20,No,0,"Turner, Baxter and Mcdowell",penajohn@example.com,Credit Card,Pending
ORD1186,2025-09-21,2025-09-23,Carol Sanders,CUST701,Consumer,Groceries,Milk,PROD5903,South,Maryland,South Diana,10,1278.31,15,10865.63,985.34,0.0,24,No,0,"Davis, Lewis and Miller",aprilwallace@example.org,UPI,Cancelled
ORD1187,2025-10-15,2025-10-22,Bryan Dalton,CUST805,Home Office,Furniture,Dining Table,PROD6666,North,Vermont,South Chad,2,2241.73,0,4483.46,1426.27,-479.14,20,No,0,Davis-Shaffer,edwardsnicole@example.org,Credit Card,Returned
ORD1188,2025-02-14,2025-02-20,Nicole Anderson,CUST379,Corporate,Groceries,Bread,PROD6829,West,Utah,North Alyssa,7,1010.12,20,5656.67,772.0,1333.47,49,No,0,Bishop and Sons,nbell@example.net,Net Banking,Delivered
ORD1189,2025-11-25,2025-11-28,Jason Parks,CUST917,Consumer,Furniture,Office Chair,PROD5390,South,Indiana,North Donaldville,7,3587.22,5,23855.01,2854.93,0.0,23,No,0,"Blair, Bell and Jordan",johnnewman@example.org,Credit Card,Cancelled
ORD1190,2025-06-26,2025-06-27,Michelle Mitchell,CUST105,Corporate,Groceries,Eggs,PROD5419,North,Vermont,Port Melanieport,3,527.76,15,1345.79,358.63,-52.04,5,Yes,31,Holmes PLC,juliephillips@example.org,Net Banking,Returned
ORD1191,2025-12-22,2025-12-23,Tina Simpson,CUST711,Home Office,Electronics,Mouse,PROD1202,East,Delaware,South Danielle,7,2000.22,0,14001.54,1580.05,0.0,36,No,0,Rice Inc,sarah26@example.net,Net Banking,Pending
ORD1192,2025-03-15,2025-03-17,Michael Farmer,CUST801,Corporate,Office Supplies,Notebook,PROD5405,East,Wyoming,North Brendatown,5,2516.31,0,12581.55,1426.45,0.0,26,No,0,Lewis-Livingston,ohunter@example.net,Bank Transfer,Cancelled
ORD1193,2025-05-17,2025-05-21,Jessica Morales,CUST901,Consumer,Electronics,Keyboard,PROD5040,West,South Dakota,West Christopher,10,3121.68,15,26534.28,1694.41,0.0,0,Yes,50,Dixon and Sons,amandamyers@example.net,Cash,Cancelled
ORD1194,2025-12-06,2025-12-09,Melanie Jones,CUST961,Home Office,Groceries,Rice,PROD6399,West,Vermont,Blairbury,6,2210.02,20,10608.1,1225.35,0.0,38,No,0,Sanchez Group,chavezchelsea@example.com,UPI,Cancelled
ORD1195,2025-09-22,2025-09-26,Natalie Wilson,CUST421,Consumer,Groceries,Eggs,PROD5775,West,Virginia,Lake Alexander,10,3931.67,10,35385.03,2557.25,-2140.01,36,No,0,Benton-Mills,gary24@example.net,UPI,Returned
ORD1196,2026-03-12,2026-03-17,Steven Rogers,CUST658,Consumer,Furniture,Sofa,PROD4434,West,Nevada,Alexandriaview,5,4173.28,0,20866.4,3453.75,-843.99,8,Yes,40,"Proctor, Burton and Crawford",brian92@example.com,Bank Transfer,Returned
ORD1197,2024-08-23,2024-08-25,Brian Berry,CUST358,Home Office,Office Supplies,File Folder,PROD7176,North,Washington,East Joycetown,8,4954.43,15,33690.12,3631.09,-1878.29,50,No,0,Trevino Inc,brandoncox@example.org,Bank Transfer,Returned
ORD1198,2024-09-09,2024-09-15,Shannon Tran,CUST931,Home Office,Furniture,Office Chair,PROD5067,East,Virginia,Walkerbury,3,3270.3,0,9810.9,2371.91,-790.66,21,No,0,Moon-Flores,duncandavid@example.net,Cash,Returned
ORD1199,2026-03-24,2026-03-25,Daniel Black,CUST110,Consumer,Electronics,Monitor,PROD9366,South,Arizona,Jonesmouth,8,1933.19,15,13145.69,1563.83,0.0,22,No,0,Ayala-Collins,tranalan@example.org,Credit Card,Pending
ORD1200,2024-12-05,2024-12-09,Elizabeth Dean,CUST207,Corporate,Groceries,Milk,PROD2901,South,New Jersey,Brittanyfort,6,1628.26,15,8304.13,1324.93,-262.46,6,Yes,34,Oconnor PLC,edwardrandolph@example.org,Cash,Returned
